x_coord,y_coord,month,year,groundfrost_1,hurs_1,psl_1,sun_1,pv_1,sfcWind_1,tas_1,rainfall_1,snowLying_1
9,14,12,7,13.39364821,89.34906252,1010.506061,33.95881321,7.830872974,4.488166132,4.391007016,116.0521193,0.157917735
10,14,12,7,15.62271528,88.42688997,1010.637028,53.46234599,7.83289231,4.53034619,4.707538679,54.11680024,0.225330491
7,15,12,7,7.254213101,87.8753484,1008.769086,17.23916881,8.406689235,6.598294892,5.40245957,233.9269526,0.030563764
8,15,12,7,10.31560731,87.74634862,1010.00211,18.0285838,7.581463246,4.961228229,3.730570828,264.4713668,0.147146181
9,15,12,7,14.82577628,88.10124585,1010.220906,24.42575191,7.116377526,5.59796455,2.524313771,139.1347437,0.333544216
10,15,12,7,18.19057732,88.40448413,1010.118486,51.69243374,7.278774174,4.572239672,3.224501924,88.26119884,0.130684722
8,16,12,7,14.76773922,87.23310855,1009.290497,14.9936071,7.289106143,5.241768362,3.168566741,234.6359654,0.1283304
9,16,12,7,17.75457461,86.27794443,1009.348544,22.00911678,6.808148899,5.882022249,2.221823702,95.82091044,0.174534803
10,16,12,7,19.10877034,86.41595798,1009.492124,36.85394576,6.569682304,6.095318325,2.256514687,75.9776179,0.14058789
11,16,12,7,17.9402978,86.97083111,1009.71663,52.70227197,7.3361662,4.613627355,3.741073342,66.81959249,0.015919005
8,17,12,7,15.08411652,86.88639815,1008.334185,11.6525504,7.26846591,5.684325932,3.645036032,168.2306092,0.093925828
9,17,12,7,20.63977928,85.7497752,1008.521147,31.49679697,7.047270401,4.866007513,3.546930031,62.0608835,0.075327124
10,17,12,7,19.71333811,85.20344323,1008.871609,48.94055878,6.941445359,4.229027789,3.848491872,37.42318725,0.032404615
8,18,12,7,8.96021981,85.4926776,1007.361777,17.20626294,7.360105765,6.546875729,4.515139306,148.2502511,0.078279761
9,18,12,7,13.86790951,85.53796199,1007.716856,30.86969943,7.076961274,6.139763859,3.459788888,85.9451219,0.064944603
12,22,12,7,6.252704343,85.0199043,1007.829226,14.30733354,8.075256082,8.76656944,6.15164489,111.7523771,0.08751406
8,4,1,8,10.66254546,86.24854511,1019.987985,38.15943085,8.127641136,4.816399636,5.528940095,88.70060136,1.185845605
9,4,1,8,17.10958992,85.89775587,1019.900269,42.38508955,7.61985251,4.258712876,4.712378847,77.47072267,2.204959335
10,4,1,8,16.54275175,85.73243169,1019.630105,55.60130566,7.45160255,3.442669752,4.6193948,53.78914721,0.798488869
11,4,1,8,20.44943682,83.94532637,1019.287157,63.44851751,7.201144026,3.759581173,4.286806788,50.69741294,1.028008218
12,4,1,8,19.65722743,82.77238065,1018.959953,66.52357045,7.123407447,3.831227231,4.454908321,31.39127716,0.371656311
13,4,1,8,18.3460271,83.68564987,1018.606607,65.37872041,6.925966805,3.55837539,3.93437384,35.38436969,0.673669586
14,4,1,8,19.36097028,83.07559509,1018.341395,69.11477885,7.090724649,3.398833455,4.103606297,35.81115606,0.391627793
9,5,1,8,13.77539104,85.69676766,1019.703887,41.06308612,7.576691891,4.624840422,4.616115447,71.23338691,1.835702149
10,5,1,8,17.04341169,85.52947805,1019.39461,52.28014664,7.483042691,3.461884082,4.693721754,40.22635788,0.267306652
11,5,1,8,18.87610492,84.84472458,1019.149089,53.12690003,7.078202538,3.503195464,3.775873928,38.02935792,1.119947229
12,5,1,8,19.42657494,84.17310885,1018.817306,57.14970213,6.945002579,3.606978176,3.595454026,34.22811746,0.846563668
13,5,1,8,19.68444669,83.36820518,1018.458604,56.51208606,6.850257738,3.009018052,3.886070811,30.92967702,1.200490072
14,5,1,8,18.61338595,83.97353285,1018.071964,66.36743008,6.896016418,3.783644821,3.721217682,28.6065096,1.155633463
8,6,1,8,13.04318932,84.6993342,1019.342848,36.22860235,7.919141431,4.744649899,5.368493257,86.55836151,0.183328315
9,6,1,8,14.91768195,85.33930967,1019.446647,37.54966834,7.385478945,3.565036116,4.22193116,99.53910634,1.63398565
10,6,1,8,17.75758465,85.64872139,1019.176356,45.18132111,7.115415214,3.264571964,3.871865737,52.55878914,1.271041196
11,6,1,8,18.46263157,85.28842731,1018.814994,53.63760907,7.06467271,3.336461556,3.870457422,29.36402689,0.313070331
12,6,1,8,19.733065,84.93502712,1018.430805,53.35007301,6.964822498,3.411968608,3.518477178,28.87639656,1.792494623
13,6,1,8,18.00097462,83.866977,1018.169268,56.52151839,6.886522062,3.041070931,3.80233982,31.45361485,2.348330328
14,6,1,8,17.04813865,84.75806298,1017.790456,64.64736957,6.914343498,3.770085535,3.814201732,24.07048751,1.596310896
15,6,1,8,16.53795796,85.35994267,1017.358567,70.13814796,7.141039306,4.093656019,3.808028376,23.08206811,1.212204555
9,7,1,8,15.18120812,86.20765229,1018.99037,33.05213771,7.250249212,4.312935748,3.322483379,94.53847559,3.374574634
10,7,1,8,18.2124829,85.52467705,1018.759284,41.27556052,6.949902427,3.32176311,3.300373646,38.12877271,1.495250806
11,7,1,8,17.47082603,84.93777704,1018.469905,49.1575032,7.043443828,3.09788662,3.886687481,26.62647043,0.77287825
12,7,1,8,17.21984766,85.36642035,1017.964506,54.79711653,7.044138909,3.354734139,3.580731207,26.24409953,1.550569933
13,7,1,8,17.50809869,84.49598546,1017.447733,59.9329419,6.954072181,3.535907847,3.841147387,23.12686458,0.807984918
14,7,1,8,17.65874051,85.65428621,1017.236587,55.94440642,7.027677527,3.94222122,3.694857019,22.72446591,0.864147402
15,7,1,8,17.22592189,86.31017682,1016.843187,67.14116941,7.109195462,4.35742203,3.731354779,26.03806672,1.22174216
9,8,1,8,14.8057854,85.41225994,1018.534302,29.14378493,7.072929623,5.275580564,3.666226901,115.9239771,5.36184871
10,8,1,8,17.08501422,86.21225875,1018.179388,35.89505244,7.128394033,4.066496313,3.770728181,48.48846129,3.354604564
11,8,1,8,16.834234,87.20933295,1017.940323,40.38298141,7.131153604,3.12341259,3.549075168,39.40975023,1.836502453
12,8,1,8,15.49067081,84.96486939,1017.514634,55.63226554,6.990917313,3.548273863,3.840831872,25.73111672,2.02535841
13,8,1,8,17.37538063,85.50294677,1016.918471,63.29371056,7.031584471,4.457786449,3.820175361,18.03289603,0.480470872
14,8,1,8,17.31470999,86.61007878,1016.734427,52.196803,7.098664352,4.758518413,3.775576375,24.36238583,0.400800694
15,8,1,8,15.79497747,86.3000822,1016.377686,58.9085469,7.138928904,4.95408273,3.915444586,38.89382232,0.171292011
10,9,1,8,14.02551358,84.54045482,1017.708536,44.26852073,7.413094368,4.49550258,4.530119745,59.28479908,1.233436966
11,9,1,8,15.97084,87.05121727,1017.357273,32.73485927,7.058741964,3.765539114,3.485104741,67.22003595,4.108452939
12,9,1,8,17.42105193,85.22740636,1016.847984,57.6049585,7.003199891,3.917405522,3.946480266,24.75076768,2.436827586
13,9,1,8,17.60569755,85.6218726,1016.410675,65.69600196,7.028320042,4.351781817,3.883607138,19.04017166,0.177005843
6,10,1,8,10.69713996,88.64001759,1017.318144,37.02177439,7.91272869,4.618017952,5.119477727,38.51575258,2.715324384
10,10,1,8,15.99028291,86.52384011,1017.034299,56.17351353,7.267729101,3.751991873,4.027007092,59.53511682,1.276805771
11,10,1,8,18.71045727,86.55177268,1016.730872,51.21304223,6.833579838,4.237653747,2.873293632,57.84391399,3.133767315
12,10,1,8,17.63458912,84.27395347,1016.199346,62.60148973,6.912627144,4.197470058,3.899666054,21.03083512,0.349806057
13,10,1,8,18.87247261,84.06877989,1015.672339,74.00446941,6.934945272,4.189265822,3.761386565,28.0788113,0.794038308
5,11,1,8,12.75988338,90.04754516,1017.318455,28.40182687,8.298307959,3.977722666,4.974051543,68.95379277,5.834598556
6,11,1,8,13.39243141,89.56462203,1017.202576,37.64200951,8.057804595,3.977845864,5.041469529,39.6124799,1.756156529
7,11,1,8,12.64153158,88.08330956,1017.158101,43.72705176,7.827198105,4.544331575,5.161365037,36.99731845,1.4596687
10,11,1,8,17.16663704,85.82798198,1016.697512,60.19927886,6.840245876,4.494025442,2.887316396,96.29757592,4.120674991
11,11,1,8,19.87017984,85.33029321,1016.222774,63.66191311,6.440047089,5.224077261,2.136902798,41.65444108,5.990917654
12,11,1,8,20.05767532,83.73627203,1015.743358,73.33035343,6.694025001,4.517139057,3.467426128,23.63175008,1.583502107
5,12,1,8,13.85158353,89.45632162,1017.069972,37.65163607,8.052952147,3.789924664,4.788706452,72.19036522,5.323271214
6,12,1,8,13.62228738,89.05441846,1016.829265,32.80388019,7.908913197,4.197206704,4.587717216,66.80108863,3.305823749
7,12,1,8,13.19481856,88.11020875,1016.69563,36.57520088,7.710574391,4.781618616,4.419061705,60.33030311,3.10191691
8,12,1,8,14.68652899,86.48417015,1016.157122,49.28781663,7.422461571,5.126286694,4.012514574,94.22204046,2.261786182
9,12,1,8,19.60641682,86.96132745,1015.822106,56.95722034,7.126356999,4.583225923,3.082688209,72.90918356,3.177556685
10,12,1,8,20.1927729,86.94037311,1016.007478,61.23258794,6.91257696,4.0681233,2.896698684,47.71920021,2.716782816
11,12,1,8,19.43539437,86.27509955,1015.357215,68.22008408,6.60393701,4.427842324,2.521730215,24.59119374,3.160130673
8,13,1,8,13.6104555,85.75019758,1015.670433,47.36786251,7.395274296,5.694682969,4.25347684,95.1064028,3.423138643
9,13,1,8,18.00867359,86.86895427,1015.622474,50.85193052,6.83343298,4.339399943,2.491051917,66.46584689,4.023690842
10,13,1,8,21.06204594,86.22378972,1015.302818,64.71578073,6.430856631,4.832471489,1.952776293,31.1086413,3.618436081
11,13,1,8,18.75187969,83.40979696,1014.627713,75.86177955,6.496805135,4.224372755,3.004666618,16.47649706,1.639443045
8,14,1,8,15.55401271,85.37946689,1015.270929,42.25169371,7.056251982,5.419764059,3.348363597,143.2124083,7.139227981
9,14,1,8,18.59393779,85.32659838,1014.97465,57.55566763,6.719502926,4.419928024,2.756299072,46.76984712,3.285112955
10,14,1,8,20.06598544,84.51147965,1014.46401,73.06115082,6.678771888,4.589874356,3.093824113,12.49624246,1.216764857
7,15,1,8,13.98744645,85.04283328,1015.06571,32.40829185,7.266097759,5.64595862,3.708453804,200.0974124,4.927029977
8,15,1,8,16.65442164,86.86192623,1015.496543,32.12724225,6.585755533,4.37743111,1.892803139,187.8329397,8.442580405
9,15,1,8,19.69697149,85.76437306,1014.847998,40.45785391,6.043167872,5.117209239,0.723420544,61.1878094,9.792052523
10,15,1,8,22.49410579,84.44453288,1013.972509,67.87981315,6.076730996,4.337837601,1.482186614,28.04925668,6.092507232
8,16,1,8,18.12152621,86.95737911,1014.948493,31.32687429,6.363321419,4.490720654,1.381401015,234.5329999,8.666169572
9,16,1,8,20.01721277,85.95135712,1014.386363,37.46636821,5.880685209,4.415594956,0.348228135,87.40650338,10.78197859
10,16,1,8,22.12963907,84.03088199,1013.624311,49.90409753,5.549758497,5.153070762,0.422490046,69.42968147,12.63151948
11,16,1,8,19.39523771,82.41429678,1012.984959,66.7606803,6.187748639,4.18213346,2.477283312,50.11759887,7.167693305
8,17,1,8,19.56978296,86.78875669,1014.047737,31.55842569,6.315561059,5.7074363,1.744196762,230.9809962,8.10354014
9,17,1,8,21.3348751,84.85601412,1013.571619,51.80159233,6.291335474,5.115972357,2.130639675,101.1941314,5.547595571
10,17,1,8,19.61511498,83.92176817,1013.085942,58.53253491,6.231896271,4.48633707,2.597102557,71.02920349,5.087197128
8,18,1,8,19.04398362,86.23440817,1012.864352,25.38429633,6.529593916,6.22842291,2.700291325,228.5013554,7.888930919
9,18,1,8,19.96288858,86.12145541,1012.586269,33.9478547,6.341160293,5.57585409,1.866495888,157.840645,6.699647267
12,22,1,8,12.87493392,84.33134855,1008.97192,29.33490831,6.890089113,7.399722005,3.790116926,140.4319638,8.196739175
8,4,2,8,7.391934122,86.49754109,1019.17187,114.6230555,9.163998075,5.916866086,7.670642897,77.59102733,1.126925834
9,4,2,8,11.28386018,86.15977628,1019.573302,107.9577706,8.722267477,5.133092561,6.979768947,79.09374467,2.331736451
10,4,2,8,12.00282153,86.41753456,1019.849741,117.5593046,8.676197059,4.310423331,6.941515944,62.73387616,2.163574931
11,4,2,8,12.91148234,86.71903107,1020.111169,115.3871213,8.59393769,4.219643844,6.656127924,65.19494018,1.924004677
12,4,2,8,13.25454437,86.81900301,1020.317533,107.6258924,8.620722603,4.281633464,6.940264715,66.35323628,0.636251695
13,4,2,8,12.69678968,87.49813767,1020.518109,119.7905889,8.411034954,3.972432858,6.445669144,64.52069967,1.031150597
14,4,2,8,15.10877787,86.21729622,1020.782123,130.4220311,8.640265433,3.474976913,6.759659939,64.60389647,0.143981806
9,5,2,8,8.011456972,84.57137549,1019.241613,107.783116,8.548686371,5.260879997,6.937012801,81.8659496,2.738387927
10,5,2,8,12.55241648,85.33432217,1019.491166,116.7322637,8.568941266,4.024337454,7.119565869,52.97545997,1.646165336
11,5,2,8,14.32174219,86.02768934,1019.757728,111.1023064,8.423590836,3.93529644,6.468555584,59.28970108,3.12605127
12,5,2,8,16.26734696,86.20821847,1020.022134,114.7726134,8.328530303,3.939969971,6.354994839,62.54420386,3.351780927
13,5,2,8,15.55604429,85.1365933,1020.232008,121.0536098,8.202474071,3.269011422,6.600983902,48.69407779,1.468000579
14,5,2,8,16.54230508,85.87094631,1020.422325,134.2452715,8.285832497,3.644209357,6.477921618,51.35919379,0.546983321
8,6,2,8,11.36937446,84.59706041,1017.824978,106.2206794,8.855193645,6.544338784,7.297568694,82.68868972,0.55614694
9,6,2,8,10.83927133,84.20764526,1018.711026,103.6000948,8.253213236,5.330612026,6.571322321,109.1830472,1.508319944
10,6,2,8,14.70252899,84.81186949,1019.060075,104.5430243,8.060201342,3.952992342,6.185358963,75.05170278,2.116697013
11,6,2,8,15.33748331,85.14780033,1019.20769,115.6185207,8.269960702,3.835959837,6.599213828,43.19778846,2.618914985
12,6,2,8,17.31687609,85.14857595,1019.409325,121.0217676,8.248493734,3.718081463,6.412847845,37.17259428,3.10587493
13,6,2,8,15.69020273,84.21535949,1019.719135,124.6621613,8.204209677,3.204865252,6.706454658,37.16087874,1.919450103
14,6,2,8,15.11888546,85.49904166,1019.827414,136.858865,8.18345679,3.850923773,6.622974013,26.5833457,0.72365373
15,6,2,8,14.78409819,85.01582869,1019.853252,147.8915533,8.336603599,3.979109244,6.469335825,24.4341437,0.071295605
9,7,2,8,10.12161697,82.28617654,1017.997427,97.7103662,7.994250348,5.74008857,5.948172098,93.13904764,2.533915351
10,7,2,8,14.64361158,84.01020027,1018.422715,103.9168036,7.815640009,3.982413239,5.792882379,51.91035816,1.316879768
11,7,2,8,16.97886872,83.30866332,1018.665919,115.8195032,8.048982593,3.522073443,6.589824943,34.09423418,0.975782971
12,7,2,8,16.44331455,84.55457189,1018.781958,126.9970436,8.197406428,3.355630907,6.30304476,32.47147945,2.062215675
13,7,2,8,14.75548737,83.99331124,1018.926631,134.5481658,8.19986694,3.99791958,6.668284277,28.4336495,0.943901878
14,7,2,8,15.87980406,84.38513667,1019.294748,136.7015403,8.168852745,4.094693324,6.598234311,23.75668473,0.419474093
15,7,2,8,14.65422224,84.37608041,1019.420221,144.4606682,8.215567309,4.514839946,6.575822157,25.37524898,0.253389281
9,8,2,8,9.61781561,82.31739317,1017.200807,103.2357565,7.87115097,6.917366322,6.024376873,122.0485995,2.762392753
10,8,2,8,13.84062013,82.80836395,1017.52726,109.2963178,7.952710681,4.627010443,6.283065541,46.95714208,1.268024092
11,8,2,8,14.62863954,83.50924326,1017.980606,111.5515193,8.044982374,3.624546097,6.358953991,34.21781074,0.967857645
12,8,2,8,14.5394352,83.34842361,1018.211631,127.8206951,8.087536022,3.642849581,6.503661158,32.66932336,1.134376557
13,8,2,8,15.64000698,84.79658901,1018.321201,141.4894657,8.170581074,4.662859789,6.536344436,30.34655738,0.610558148
14,8,2,8,14.92545912,84.57398718,1018.744688,137.3644458,8.16813519,5.099794615,6.706692267,34.36169781,0.275422667
15,8,2,8,12.67639516,83.01205261,1018.909577,136.2950624,8.112266374,5.069098852,6.852192151,31.22109232,0.066095788
10,9,2,8,12.37257962,80.60021736,1016.805257,116.6057296,8.096978454,4.457592194,7.040981971,40.32916672,0.391463063
11,9,2,8,13.07179662,82.26771007,1017.27337,106.3138432,7.899867132,4.126209008,6.201308839,45.51285012,2.306684538
12,9,2,8,15.00439553,83.33567987,1017.477554,134.9353516,8.062176382,3.966074355,6.612450972,24.87064035,1.599014397
13,9,2,8,15.16209527,84.91462511,1017.647559,140.5143359,8.152418436,4.542649841,6.609763485,25.18615288,0.681043901
6,10,2,8,7.679070034,86.37233491,1013.099891,81.23023349,8.52327628,6.261548136,6.783720626,75.31239697,0.16512512
10,10,2,8,13.56591659,83.93332887,1016.265247,113.6558089,8.15518375,4.771684732,6.791831884,66.23375553,1.019528416
11,10,2,8,12.15700383,83.83530108,1016.46074,97.74564792,7.830249611,4.820682805,5.57752879,68.27335366,2.551028384
12,10,2,8,15.29614299,83.99914058,1016.749155,114.2444839,8.027518162,4.22208041,6.442027295,29.38954322,1.231262259
13,10,2,8,17.09663846,84.78621905,1016.79975,134.6337374,8.039588398,4.129658974,6.373826679,29.76408652,1.200415881
5,11,2,8,9.647633872,87.50515492,1011.9592,66.7087492,8.882687078,5.868801014,6.657324173,87.10912905,2.20963405
6,11,2,8,10.45991979,86.78154488,1012.690355,80.45384323,8.676929489,5.245369519,6.827984902,68.43664698,0.417869293
7,11,2,8,9.82162996,84.91428607,1013.316222,92.34504888,8.541578593,5.833954076,6.938941484,70.5355748,0.181992127
10,11,2,8,11.73713252,83.67547193,1015.655948,96.79837555,7.87134593,5.652272551,5.680020613,155.6948884,2.858225828
11,11,2,8,12.8030643,83.82618372,1015.902768,98.90423204,7.565290639,5.976550775,4.692491714,77.76878795,3.720476772
12,11,2,8,13.71044012,83.63824317,1015.925937,113.5053698,7.812503627,5.130738786,6.122407791,36.73590991,2.040676541
5,12,2,8,12.04637463,85.5380012,1011.669825,67.57398279,8.672556012,5.593336963,6.574192736,103.2701157,2.036032017
6,12,2,8,10.25517816,85.41535515,1012.05086,75.65045624,8.544487594,5.318159379,6.500727618,81.90709229,0.984261052
7,12,2,8,9.944091676,84.36927449,1012.535675,84.02623676,8.392022741,5.900330836,6.396588916,76.58925987,1.053233537
8,12,2,8,10.33804868,86.12657685,1013.726204,85.28841945,8.489850214,6.47782135,6.07161175,92.19468981,1.031856754
9,12,2,8,11.13332484,85.5288229,1014.080972,79.88829987,8.128468373,5.659608374,5.543346194,123.2605122,1.475307112
10,12,2,8,13.81028402,84.78297619,1014.821782,87.64072824,8.054226503,4.842080746,5.869628973,85.88836456,1.799519496
11,12,2,8,15.05474987,84.44509381,1014.803776,102.409826,7.694557219,4.528355009,5.281161485,44.32313596,3.524669317
8,13,2,8,8.954523786,83.40640705,1012.833516,78.10992106,8.364865626,6.754493034,6.273216859,92.72001841,1.357665488
9,13,2,8,10.46371232,84.37466528,1013.413606,79.59038512,7.878491892,5.882497209,5.099224265,86.32684681,2.476984546
10,13,2,8,12.46179982,85.49388681,1013.941713,86.62840795,7.656073299,6.031413749,4.557443149,72.95446446,2.133558259
11,13,2,8,15.84909746,83.76694697,1013.977503,105.5186845,7.694413411,4.922290085,5.480448557,34.05875926,1.684542801
8,14,2,8,8.791671092,83.76599804,1012.197579,62.59006565,8.161515009,6.565991733,5.333836709,160.7924978,3.485695899
9,14,2,8,11.57828718,84.13522676,1012.753217,75.08348381,7.911103046,5.207384458,5.374082546,91.15946365,1.78791557
10,14,2,8,14.40151832,83.20781599,1012.873117,96.30530615,7.826821353,5.190517187,5.670844447,31.7520864,1.643387137
7,15,2,8,8.492982856,84.90034425,1010.793814,54.74002448,8.283664844,7.005766767,5.838348905,225.913547,2.364119333
8,15,2,8,9.770288505,83.4840568,1011.966655,50.13594995,7.614890973,5.868146078,4.590594483,219.6198886,5.14444371
9,15,2,8,12.34331803,82.58799864,1012.228943,56.32703461,7.259528705,6.211880291,3.521036328,122.0710377,6.346926297
10,15,2,8,15.71707106,82.60703257,1012.064412,76.55889489,7.366449205,5.39000147,4.322957307,50.23354225,3.833316633
8,16,2,8,11.58779264,82.7312451,1010.980048,44.53473016,7.444700882,6.004582152,4.688725651,214.7049072,5.951113245
9,16,2,8,12.13696209,80.55991964,1011.055335,57.89268771,7.003624222,6.026334761,3.500237146,79.29916602,9.728786209
10,16,2,8,14.67023004,79.43205186,1011.004432,69.76614856,6.79908184,6.255328413,3.58449304,49.14653475,9.810263597
11,16,2,8,16.20353948,80.94441923,1011.256997,84.99112346,7.462514897,4.862287497,5.197067774,31.60690079,4.309073863
8,17,2,8,10.41773105,82.00674368,1009.760333,40.77203127,7.55185901,6.393514215,4.761536423,152.5740885,4.844801717
9,17,2,8,15.59935444,80.11087208,1009.98354,62.68456652,7.502691549,5.387155034,5.180971863,53.1158541,5.219415801
10,17,2,8,16.39618782,79.13050318,1010.331397,83.99781492,7.291561629,4.501715554,5.686712904,41.53826139,4.329132453
8,18,2,8,8.585971233,81.93062443,1008.655528,41.45712299,7.737206121,7.117757437,5.556821335,122.2734935,3.347875119
9,18,2,8,12.71455086,81.43263724,1009.041692,49.400272,7.525224728,6.336949767,4.824763001,71.318827,3.680656692
12,22,2,8,9.367828941,88.61379366,1008.270278,48.78594125,8.121635207,7.750614937,5.925486077,91.25327341,3.119322623
8,4,3,8,7.202673084,86.31519159,1018.15451,128.8763924,9.420786729,6.227721201,8.087190359,131.3267033,0.083991655
9,4,3,8,8.587289229,84.64311883,1018.016929,118.6210431,9.059517433,5.714071739,7.901812833,135.3819302,0.243552631
10,4,3,8,8.342590237,83.45825901,1017.691156,134.9511615,9.045065801,4.890943103,8.306886212,89.8385151,0.083814599
11,4,3,8,9.64073618,81.50439193,1017.629357,131.5104092,9.016884072,5.138431605,8.501378775,84.77179157,0.075276637
12,4,3,8,8.624429134,80.83979347,1017.467631,128.4201873,9.054974545,5.334131721,8.871448167,68.18863815,0.05408491
13,4,3,8,7.495589331,81.03597103,1017.369791,122.9005206,8.883634255,5.37952385,8.635483837,62.60646478,0.14968638
14,4,3,8,6.825530609,80.86065165,1017.324202,126.9116785,9.081625218,4.535811225,8.666687003,55.37226934,0.053648356
9,5,3,8,8.022366246,84.70236739,1017.487422,108.8219128,8.914927936,6.461915142,7.660926208,136.9514073,0.199679197
10,5,3,8,8.194406525,82.95210974,1017.201575,126.9722026,8.985556638,5.216399931,8.539307454,76.71403381,0.029907732
11,5,3,8,8.925008801,81.25567958,1017.058844,125.8235366,8.745442002,5.001417631,8.140195679,74.99755489,0.107199945
12,5,3,8,9.719787408,79.98480309,1016.914503,126.6585677,8.690891246,5.109642329,8.25069413,69.75739529,0.044858146
13,5,3,8,9.235554852,78.9657611,1016.833557,123.6579794,8.574266598,4.355646965,8.635312653,64.65100723,0.105189182
14,5,3,8,10.06295109,80.07950614,1016.763522,125.0694201,8.659533741,4.937419178,8.412844349,57.71939885,0.12454615
8,6,3,8,10.73167618,85.26014378,1016.500751,115.2023691,8.943558842,6.375814993,7.474077336,122.58593,0.034382735
9,6,3,8,9.026017315,84.38814915,1016.721496,109.9136177,8.575253735,5.605876817,7.223249458,180.883763,0.244288455
10,6,3,8,9.719864942,82.21007479,1016.577885,119.5244082,8.444823373,4.935154185,7.550216706,138.6658967,0.17947757
11,6,3,8,11.02983979,80.60013811,1016.241397,129.3237112,8.563580809,4.87975416,8.139470296,63.77136637,0.073505278
12,6,3,8,11.79278011,79.39294351,1016.034567,127.2161815,8.538030268,4.695054497,8.120592869,46.36297691,0.096249116
13,6,3,8,9.511946547,78.04751065,1015.97914,128.6301973,8.465055313,4.354663049,8.379211573,49.73599718,0.084544527
14,6,3,8,9.375488155,79.14323283,1015.857028,131.4616113,8.550787031,5.019609523,8.403658633,47.3061554,0.033313394
15,6,3,8,9.206115862,79.36718564,1015.656692,131.6520307,8.6631145,5.134137905,8.326869037,42.58816024,0.033940986
9,7,3,8,8.993788312,84.56579002,1015.734481,103.0038702,8.379025658,6.209616791,6.325473618,208.817128,0.210223627
10,7,3,8,11.10571432,81.47829075,1015.66021,118.6488825,8.17400423,5.005497474,7.010416358,100.404373,0.127627935
11,7,3,8,10.89926496,79.11450155,1015.525629,130.6620667,8.395844099,4.429224695,8.034372374,64.36581756,0.047544081
12,7,3,8,10.0228934,79.25836016,1015.204141,139.0352685,8.457208717,4.482335444,7.850442435,54.64103119,0.062896355
13,7,3,8,8.428660253,77.8877407,1015.032881,146.4585694,8.388424645,4.947684929,8.291419272,43.36876051,0.005207561
14,7,3,8,10.49725597,77.99950518,1015.06971,129.3017077,8.451190986,5.061663251,8.191998477,42.27028343,0.072284833
15,7,3,8,9.626799772,78.4496411,1015.000139,128.5728066,8.452378554,5.284387518,8.036635716,48.14796277,0.069552939
9,8,3,8,7.375321329,83.44878945,1014.935694,100.6166603,8.101191581,7.729516579,6.2051576,297.4893015,0.341071307
10,8,3,8,10.02277424,81.67753418,1014.702013,118.12103,8.223716,5.737495966,7.292145568,96.90973199,0.070177217
11,8,3,8,11.14302018,81.45386724,1014.630683,122.9347792,8.318957449,4.384354568,7.508421449,82.72244459,0.237123297
12,8,3,8,8.52220903,78.86039145,1014.418983,141.6083617,8.236203393,4.685407804,7.804723635,74.5958441,0.065316657
13,8,3,8,8.290382114,78.48458612,1014.18953,156.5771682,8.330826503,5.897020262,8.059209308,51.4847798,0.034602024
14,8,3,8,9.57689007,78.52325945,1014.395154,137.3303715,8.402509525,6.126960093,8.075041982,54.39058708,0.060527915
15,8,3,8,7.197535601,77.29447875,1014.352813,139.6741653,8.360288987,5.658119821,8.056665691,56.20609526,0.015143778
10,9,3,8,6.036189279,79.99517586,1014.018342,119.1171244,8.419047261,5.719655487,7.924859662,96.27782256,0.012049013
11,9,3,8,8.247481945,81.30530963,1013.766566,104.8002551,8.166692263,5.071949322,6.96827921,158.0671772,0.994086373
12,9,3,8,9.943755478,78.88425872,1013.448223,144.2918216,8.168719583,5.454892427,7.638854668,84.2416943,0.216504399
13,9,3,8,7.618582777,78.22903994,1013.289516,153.7712777,8.208208621,5.538363702,7.954837753,55.66724741,0.032354174
6,10,3,8,7.137190492,84.61233123,1012.385261,86.77483924,8.249524803,5.19251717,6.873869564,154.9288626,0.114399178
10,10,3,8,9.911646363,83.59021505,1012.906484,84.80226711,8.399846606,5.884050416,7.207589154,149.3107617,0.050504085
11,10,3,8,10.95019865,82.31827029,1012.675411,98.24210368,7.905872931,5.734258161,5.972294659,204.9386463,0.784039655
12,10,3,8,10.13588,78.0827939,1012.461213,141.7619046,8.069275708,5.393393775,7.596822672,70.44290376,0.151903145
13,10,3,8,10.29301352,77.23997466,1012.219356,160.0816504,8.040761886,5.261715555,7.670660271,65.57556933,0.133673908
5,11,3,8,9.397786386,84.76143038,1012.042341,78.0776524,8.30098468,5.054871463,6.661084581,196.7952805,0.108195367
6,11,3,8,11.14071887,85.13463795,1012.037433,82.5078279,8.323238816,4.870571108,6.90623558,140.6939306,0.127577638
7,11,3,8,11.26027055,84.37794657,1012.066303,94.65266166,8.303571965,5.446269095,7.118672334,136.1868594,0.084325453
10,11,3,8,10.11634468,83.44521652,1012.159106,89.98496284,7.865388,6.26391418,5.802176695,273.7109609,0.971099036
11,11,3,8,11.84439148,81.95307866,1011.850188,110.257602,7.476510914,6.935832524,5.01650119,192.1815099,1.990142121
12,11,3,8,11.68574993,78.09580973,1011.607284,138.0767601,7.680572966,5.82233894,7.034991471,68.21988009,0.551769127
5,12,3,8,10.60428545,84.29821381,1011.554539,82.31969756,8.149435057,5.192547855,6.548427679,188.0591241,0.165150642
6,12,3,8,10.82999242,84.31658388,1011.346088,86.28908593,8.164970761,5.312563642,6.484974472,162.675448,0.250846827
7,12,3,8,11.79441333,84.11884382,1011.235469,89.44889989,8.083839598,5.926947098,6.34435332,165.5075225,0.365222285
